"ID","URL","PDF","Country","Province","Date","Trial status","Design","Blinding","Arms","COVID-19 status","Severity","Patient setting","Outcome","Treatment","Size"
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Germany","Hamburg","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Germany","Schleswig-Holstein","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"China","Hong Kong","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Italy","Bergamo","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Italy","Brescia","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Italy","Cremona","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Italy","Milano","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Italy","Rome","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Italy","Padova","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Italy","Parma","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Italy","Pavia","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Italy","Piacenza","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Italy","Roma","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Japan","Kanagawa","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Japan","Tokyo","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"South Korea","Daegu","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"South Korea","Seoul","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Netherlands","Amsterdam","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Singapore","Singapore","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Spain","Asturias","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Spain","Madrid","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Spain","Barcelona","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Spain","Bizkaia","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Spain","Sevilla","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Sweden","Stockholm","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Switzerland","Bern","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Taiwan","Taipei","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"Taiwan","Taipei City","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","London","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Edinburgh","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Glasgow","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Liverpool","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Manchester","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Plymouth","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04292730","https://ClinicalTrials.gov/show/NCT04292730",NA,"United Kingdom","Sheffield","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Non-invasive Ventilation, Treatment-emergent Adverse Events","Remdesivir",1600
"NCT04320615","https://ClinicalTrials.gov/show/NCT04320615",NA,"United States","California","2020-Mar","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Hyper-Inflammation, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Platelet Count, D-Dimer, Creatinine Phosphokinase, Bilirubin, Glucose, Antibodies, PaO2-FiO2, SpO2, Radiographic Findings, Lung Inflamation, Hypoxemia, Quality of Life","TCZ",330
"NCT04320615","https://ClinicalTrials.gov/show/NCT04320615",NA,"United States","Colorado","2020-Mar","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Hyper-Inflammation, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Platelet Count, D-Dimer, Creatinine Phosphokinase, Bilirubin, Glucose, Antibodies, PaO2-FiO2, SpO2, Radiographic Findings, Lung Inflamation, Hypoxemia, Quality of Life","TCZ",330
"NCT04320615","https://ClinicalTrials.gov/show/NCT04320615",NA,"United States","Illinois","2020-Mar","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Hyper-Inflammation, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Platelet Count, D-Dimer, Creatinine Phosphokinase, Bilirubin, Glucose, Antibodies, PaO2-FiO2, SpO2, Radiographic Findings, Lung Inflamation, Hypoxemia, Quality of Life","TCZ",330
"NCT04320615","https://ClinicalTrials.gov/show/NCT04320615",NA,"United States","Louisiana","2020-Mar","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Hyper-Inflammation, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Platelet Count, D-Dimer, Creatinine Phosphokinase, Bilirubin, Glucose, Antibodies, PaO2-FiO2, SpO2, Radiographic Findings, Lung Inflamation, Hypoxemia, Quality of Life","TCZ",330
"NCT04320615","https://ClinicalTrials.gov/show/NCT04320615",NA,"United States","Massachusetts","2020-Mar","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Hyper-Inflammation, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Platelet Count, D-Dimer, Creatinine Phosphokinase, Bilirubin, Glucose, Antibodies, PaO2-FiO2, SpO2, Radiographic Findings, Lung Inflamation, Hypoxemia, Quality of Life","TCZ",330
"NCT04320615","https://ClinicalTrials.gov/show/NCT04320615",NA,"United States","Minnesota","2020-Mar","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Hyper-Inflammation, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Platelet Count, D-Dimer, Creatinine Phosphokinase, Bilirubin, Glucose, Antibodies, PaO2-FiO2, SpO2, Radiographic Findings, Lung Inflamation, Hypoxemia, Quality of Life","TCZ",330
"NCT04320615","https://ClinicalTrials.gov/show/NCT04320615",NA,"United States","New Jersey","2020-Mar","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Hyper-Inflammation, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Platelet Count, D-Dimer, Creatinine Phosphokinase, Bilirubin, Glucose, Antibodies, PaO2-FiO2, SpO2, Radiographic Findings, Lung Inflamation, Hypoxemia, Quality of Life","TCZ",330
"NCT04320615","https://ClinicalTrials.gov/show/NCT04320615",NA,"United States","New York","2020-Mar","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Hyper-Inflammation, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Platelet Count, D-Dimer, Creatinine Phosphokinase, Bilirubin, Glucose, Antibodies, PaO2-FiO2, SpO2, Radiographic Findings, Lung Inflamation, Hypoxemia, Quality of Life","TCZ",330
