molecule_chembl_id	CHEMBL_PHASE	PREF_NAME	IN_TRIALS	PRECLINICAL	ELLINGER_ACTIVE	TOURET_ACTIVE	WESTON_ACTIVE	JEON_ACTIVE	RIVA_ACTIVE	SI_ACTIVE	GORDON_ACTIVE
CHEMBL3833413	0	CLOFEZONE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL383634	4	GLIQUIDONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL38380	3	FASUDIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL384467	4	DEXAMETHASONE	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL388590	4	BENZBROMARONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL38938	0	DIMETRIDAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL389621	4	HYDROCORTISONE	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL39	3	SEROTONIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL39560	0	ACEPROMAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL396778	4	SAFINAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL39736	4	BUFORMIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL397420	4	ACENOCOUMAROL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL398435	4	TICAGRELOR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3989742	0	ALGESTONE ACETOPHENIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3989751	4	NEOMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3989873	3	PICLIDENOSON	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL3989977	4	EMAPALUMAB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL3990248	0	GOLD SODIUM THIOSULFATE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL399510	3	BROMOPRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL4	4	OFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL400599	4	BENFLUOREX	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL403	4	SULBACTAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL403729	0	HEMATOPORPHYRIN	0	0	1	-1	-1	-1	-1	-1	-1
CHEMBL404	4	TAZOBACTAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL404108	4	LUMIRACOXIB	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL404215	0	PRIDINOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL404271	0	ACARBOSE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL404520	4	CHLORTETRACYCLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL404849	4	SULOCTIDIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL406	4	INDAPAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL406117	3	GUSPERIMUS	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL4065181	0	ZINC4511851	0	1	-1	-1	-1	-1	-1	-1	-1
CHEMBL4065616	2	REMDESIVIR	1	0	1	1	-1	0.2	1	-1	-1
CHEMBL4073443	2	TOMIVOSERTIB	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL408	4	TROGLITAZONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL408403	4	ANGIOTENSIN II	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL4088272	0	PD-144418	0	1	-1	-1	-1	-1	-1	-1	0.5
CHEMBL409	4	BICALUTAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL409817	0	AVERMECTIN B1	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL41	4	FLUOXETINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL410807	0	SANGLIFEHRIN A	0	1	-1	-1	-1	-1	-1	-1	-1
CHEMBL410968	0	THIOSTREPTON	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL411	4	DIETHYLSTILBESTROL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL412531	3	THYMOSIN	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL4125931	0	CPI-0610	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL4127372	0	AZ8838	0	1	-1	-1	-1	-1	-1	-1	-1
CHEMBL41286	4	DIACEREIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL4128763	0	AZ3451	0	1	-1	-1	-1	-1	-1	-1	0.5
CHEMBL413	4	SIROLIMUS	1	0	-1	-1	-1	-1	-1	-1	0
CHEMBL413965	4	FELBINAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL415	4	CLOMIPRAMINE	0	0	-1	0	1	-1	-1	-1	-1
CHEMBL415087	0	CLOPERASTINE	0	0	-1	0	-1	-1	-1	-1	1
CHEMBL415324	3	TRANILAST	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL416146	4	ETORICOXIB	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL41632	2	TIRATRICOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL416755	0	OXOLINIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL416956	4	MEFLOQUINE	1	0	0.2	0	0.3	1	-1	-1	-1
CHEMBL417	4	EPIRUBICIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL419	4	MAFENIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL42	4	CLOZAPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL420	4	GUANABENZ	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL421	4	SULFASALAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL422	4	TRIFLUOPERAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL4226570	0	MZ1	0	1	-1	-1	-1	-1	-1	-1	0.3
CHEMBL423	4	BETAXOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL423112	0	MDL 28170	0	1	-1	-1	-1	-1	1	-1	-1
CHEMBL423894	0	SL-11128	0	1	-1	-1	-1	-1	1	-1	-1
CHEMBL424	4	SALICYLIC ACID	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL42442	2	OXFENDAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL425	4	OLSALAZINE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL427216	4	GLICLAZIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL42743	0	TYLOSIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL428647	4	PACLITAXEL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL428690	3	ALVOCIDIB	0	0	0.3	-1	-1	-1	-1	-1	-1
CHEMBL428880	4	CROMOLYN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL429	4	LABETALOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL4297454	1	ABBV-744	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL4297643	2	APILIMOD	0	0	-1	-1	-1	-1	1	-1	-1
CHEMBL4297717	3	CD24FC	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL4297932	3	DAS-181	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL429910	4	DAPAGLIFLOZIN	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL430	4	GEMIFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL430060	0	APICIDIN	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL43064	4	CINNARIZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL43184	0	AMINACRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL434	4	ISOPROTERENOL	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL434394	4	NEBIVOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL43452	4	POMALIDOMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL435	4	HYDROCHLOROTHIAZIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL437	4	SULFATHIAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL438	4	SULFAMERAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL439	4	SULFADIAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL442444	0	DROFENINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL442687	0	TIOXOLONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL443	4	SULFAMETHOXAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL44354	4	CEFTAZIDIME	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL444633	4	RIFABUTIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL445	4	NORTRIPTYLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL446	4	SULFAMETHAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL44657	4	ETOPOSIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL446918	0	CLOPIDOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL44746	0	KHELLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL448	4	PENTOBARBITAL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL44884	4	ETHAMBUTOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL449317	3	HESPERIDIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL449782	0	CEPHARANTHINE	0	0	-1	0	-1	1	-1	-1	-1
CHEMBL45	4	MELATONIN	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL450895	4	NYSTATIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL451887	4	CARFILZOMIB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL452076	3	CILNIDIPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL452630	0	ANETHOLE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL452861	2	(-)-PROPANOLOL 	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL453	4	SULFISOXAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL453514	4	SPIRAMYCIN	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL454	4	BUTALBITAL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL454446	4	CEFDITOREN PIVOXIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL455	4	SULFACETAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL456	4	ETHACRYNIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL457	4	GEMFIBROZIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL45816	4	MIBEFRADIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL458875	3	CLEVUDINE	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL459	4	METHYLDOPA	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL459008	0	BUTYLPARABEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL46	4	ONDANSETRON	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL460	4	MOLINDONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL460026	3	ICOSAPENT	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL460291	4	LACIDIPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL460499	0	CARMOFUR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL460574	0	LEVISOPRENALINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL461	0	HIPPURIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL46102	0	ROXATIDINE ACETATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL461101	4	ELTROMBOPAG	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL461522	4	DIPYRONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL462394	4	METRIZAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL46286	4	OMACETAXINE MEPESUCCINATE	0	0	0.3	-1	-1	-1	-1	-1	-1
CHEMBL462990	0	SULFAMONOMETHOXINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL463	4	AMINOHIPPURIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL464	4	ETRETINATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL46469	4	ANTHRALIN	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL465026	4	NEFOPAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL46516	4	FLUSPIRILENE	0	0	-1	0	1	-1	-1	-1	-1
CHEMBL46740	4	BAZEDOXIFENE	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL468	4	THALIDOMIDE	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL469	4	KETOROLAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL47050	0	PENFLURIDOL	0	0	-1	-1	-1	0.3	-1	-1	-1
CHEMBL471	4	SOTALOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL471737	4	IVABRADINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL472	4	GLYBURIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL47244	0	PICROTOXININ	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL472566	0	ZOXAZOLAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL47298	0	TILORONE	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL473	4	DOFETILIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL47405	0	ETANIDAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL474133	0	UCPH-101	0	1	-1	-1	-1	-1	-1	-1	-1
CHEMBL474579	4	CEFOTETAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL475534	4	NITRENDIPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL476	4	DACARBAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL476960	3	VOGLIBOSE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL479	4	THIORIDAZINE	0	0	-1	0	-1	0.3	-1	-1	-1
CHEMBL480	4	LANSOPRAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL481	4	IRINOTECAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL483	3	TENOFOVIR	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL483	4	TENOFOVIR	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL483243	0	8-(3-CHOLORSTYRYL)CAFFEINE	0	1	-1	-1	-1	-1	1	-1	-1
CHEMBL484785	4	CRISABOROLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL485683	0	ADRENOTERONE	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL485696	0	SULFISOMIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL485980	0	BUCLADESINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL487	3	DROLOXIFENE	0	0	-1	-1	-1	0.3	-1	-1	-1
CHEMBL488	4	AMINOGLUTETHIMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL489411	4	AMOROLFINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL49	4	BUSPIRONE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL490	4	PAROXETINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL49080	4	CLENBUTEROL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL491571	4	DORIPENEM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL493076	0	AC-55541	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL493287	4	GLUCOSAMINE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL494753	4	ESTRONE SULFURIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL495	4	ALPROSTADIL	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL496	4	HEXACHLOROPHENE	0	0	-1	0	-1	1	-1	-1	-1
CHEMBL497	4	CLIOQUINOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL498	4	CHLORPROPAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL498847	4	SECNIDAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL499	4	TIMOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL499915	4	CARBENOXOLONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL5	4	NALIDIXIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL50	3	QUERCETIN	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL500	4	PINDOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL501122	4	CEFTAROLINE FOSAMIL	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL502	4	DONEPEZIL	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL502835	4	NINTEDANIB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL503	4	LOVASTATIN	0	0	-1	0	-1	-1	-1	-1	0
CHEMBL504323	0	BERBAMINE	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL504794	0	BETA-ESCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL505	4	CHLORPHENIRAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL50588	0	EMETINE	0	0	0.3	-1	0	-1	-1	-1	-1
CHEMBL506	4	PRIMAQUINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL506569	4	LANATOSIDE C	0	0	-1	0	-1	0	-1	-1	-1
CHEMBL507674	4	CEFOPERAZONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL508102	4	CARBIMAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL508338	4	THIMEROSAL	0	0	1	0	-1	-1	-1	-1	-1
CHEMBL509	4	MECLOFENAMIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL51	4	KETANSERIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL51085	2	EBSELEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL511	4	PYRILAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL514446	4	DEHYDROCHOLIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL514800	4	APREMILAST	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL515914	4	AZARIBINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL516	4	CYPROHEPTADINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL517	4	DISOPYRAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL517427	3	NILVADIPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL517712	4	ATROPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL521	4	IBUPROFEN	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL521589	3	BAMBUTEROL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL524	4	METHOXAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL524004	4	MEPENZOLATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL52440	4	DEXTROMETHORPHAN	0	0	-1	0	-1	-1	-1	-1	0
CHEMBL526	4	PROPOFOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL527	4	PIROXICAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL528271	0	PARBENDAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL529	4	AZITHROMYCIN	1	0	-1	1	-1	-1	-1	-1	0
CHEMBL52939	3	SARPOGRELATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL53	4	APOMORPHINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL531	4	PERGOLIDE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL532	4	ERYTHROMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL53292	4	ISOXICAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL533	4	IBUTILIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL53325	0	PB28	0	1	-1	-1	-1	-1	-1	-1	1
CHEMBL534	4	KETOTIFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL53418	4	DANTHRON	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL53463	4	DOXORUBICIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL53904	3	ZUCLOPENTHIXOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL53929	0	OCTOPAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL54	4	HALOPERIDOL	0	0	-1	0	-1	-1	-1	-1	0.5
CHEMBL54440	0	MEVASTATIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL546	4	OXPRENOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL54661	3	FLUPENTIXOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL547	4	ISOTRETINOIN	1	0	-1	1	-1	-1	-1	-1	-1
CHEMBL549	4	CITALOPRAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL54976	4	TRYPTOPHAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL55	4	PENTAMIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL550	4	PILOCARPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL551978	3	DROTAVERINE	0	0	0.3	-1	-1	-1	-1	-1	-1
CHEMBL553	4	ERLOTINIB	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL554	4	LAPATINIB	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL55400	4	PROFLAVINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL556	4	DEFEROXAMINE	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL557555	4	CIPROFIBRATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL558	4	MEXILETINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL559569	0	SB-612111	0	1	1	-1	-1	-1	-1	-1	-1
CHEMBL56021	0	ACETYL-L-LEUCINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL561	4	LOMEFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL562	4	GRISEOFULVIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL563	4	FLURBIPROFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL56337	2	EPALRESTAT	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL56367	4	NIMESULIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL564	4	PROMAZINE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL564085	4	TROLEANDOMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL565	4	CLOFIBRATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL56564	4	TROPISETRON	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL567	4	PERPHENAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL567597	4	ARTEMISININ	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL569	4	PROCAINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL57	4	NEVIRAPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL570	4	TRIFLUPROMAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL571	4	KETOPROFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL572	4	NITROFURANTOIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL573	4	NIACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL575	4	METHICILLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL576127	0	FENSPIRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL577	4	ENALAPRILAT	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL578	4	ENALAPRIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL57895	0	EFAROXAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL58	4	MITOXANTRONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL583	4	GREPAFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL58323	4	ERLOSAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL584	4	NELFINAVIR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL585	4	TRIAMTERENE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL588	4	FENOLDOPAM	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL589	4	ROPINIROLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL589092	0	FENTIAZAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL589583	3	DELAPRIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL59	4	DOPAMINE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL590799	0	CAMOSTAT	1	0	1	0	-1	0	-1	-1	0
CHEMBL592943	3	TINORIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL593	4	DELAVIRDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL593429	0	ALLANTOIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL594	4	EMEDASTINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL595	4	PIOGLITAZONE	0	0	-1	0	-1	-1	-1	-1	0
CHEMBL597	4	PHENTOLAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL599	4	MELOXICAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL599870	0	ALTHIAZIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL6	4	INDOMETHACIN	1	0	-1	0	-1	-1	-1	-1	0
CHEMBL600	4	ACETYLCYSTEINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL600325	4	PROSCILLARIDIN	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL601	4	AMINOLEVULINIC ACID	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL603	4	ZAFIRLUKAST	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL606	4	MISOPROSTOL	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL607710	4	CHLORPHENESIN CARBAMATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL608	4	PROBUCOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL608533	4	MIDOSTAURIN	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL60889	3	MOSAPRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL609109	0	THIOPROPERAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL61	4	PODOFILOX	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL61006	4	PHENYLPROPANOLAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL611	4	TERAZOSIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL614	4	PYRAZINAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL617	4	CEPHALOTHIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL620	4	CLIDINIUM	0	0	-1	0	-1	-1	-1	-1	-1
